0.757	42.717193448110265	0.477171
0.759	43.00368475095936	0.441406
0.761	43.409729108606804	0.462806
0.763	43.796449325556466	0.446794
0.765	43.6742275929381	0.462615
0.767	43.656063832892016	0.43921
0.769	44.10705357297635	0.496274
0.771	44.02076695056366	0.494526
0.773	44.62455439472466	0.496747
0.775	45.02029067172533	0.507324
0.777	45.266161830763046	0.511778
0.779	44.68631244912973	0.44918
0.781	40.87220695644542	0.473198
0.783	33.8664677581104	0.411794
0.785	29.865413955818898	0.373326
0.787	28.797104933160202	0.371476
0.789	28.90535516495277	0.362118
0.791	28.703441522466722	0.326933
0.793	28.8159709034707	0.333143
0.795	29.197108365241878	0.378588
0.797	28.765029934277667	0.367788
0.799	27.891980849316198	0.333518
0.801	27.605853863315467	0.327644
0.803	27.23339721414898	0.35663
0.805	26.811909413833988	0.320747
0.807	26.002924724691976	0.299644
0.809	25.342691527600305	0.323816
0.811	24.587145330082983	0.331598
0.813	23.964472377943807	0.318748
0.815	23.841255903551556	0.321156
0.817	22.930965391879027	0.319986
0.819	22.10430231728122	0.28108
0.821	22.009766763771644	0.272039
0.823	21.571999221811573	0.304397
0.825	20.446685394544645	0.298388
0.827	20.41546489655637	0.288645
0.829	19.916848933728524	0.271553
0.831	19.129300722697955	0.280159
0.833	18.689614796017356	0.274814
0.835	18.14922272990693	0.266804
0.837	17.776195165763315	0.272214
0.839	17.30438697578762	0.234738
0.841	16.778420996345417	0.253879
0.843	16.24549908883566	0.256869
0.845	15.912562891265292	0.220828
0.847	15.630529701568474	0.251503
0.849	14.819802472890007	0.20745
0.851	14.611089106457321	0.227632
0.853	14.41650910734846	0.23661
0.855	13.399399158478841	0.225289
0.857	13.196626710039398	0.198716
0.859	13.132252200734104	0.198452
0.861	12.617601879394195	0.202715
0.863	12.65589964021233	0.220338
0.865	12.123111782821601	0.21608
0.867	11.977753741135716	0.183052
0.869	11.637039539815275	0.199896
0.871	11.145836167053258	0.205936
0.873	10.76775940458174	0.197212
0.875	10.80461005420682	0.173979
0.877	10.425005542797473	0.164243
0.879	10.05894497097168	0.196331
0.881	9.838991961785865	0.158411
0.883	9.786309610607379	0.19282
0.885	9.576873155703932	0.153015
0.887	9.455345741594993	0.161485
0.889	8.871140384775892	0.146333
0.891	8.95949869675202	0.176813
0.893	8.660119623354012	0.179237
0.895	8.435761763008045	0.159635
0.897	8.548668464063839	0.171284
0.899	8.286210983580713	0.147339
0.901	8.059315126907016	0.147983
